Filename;Filetype;DTX_VERSION;Width;Height;Mipmaps Used;DTX Flags;DTX_PREFER4444;DTX_NOSYSCACHE;DTX_SECTIONSFIXED;DTX_MIPSALLOCED;DTX_PREFER16BIT;DTX_FULLBRITE;DTX_LUMBUMPMAP;DTX_BUMPMAP;DTX_CUBEMAP;DTX_32BITSYSCOPY;DTX_PREFER5551;Unknown;Surface Flag;Texture Group;BPP;Non S3TC Offset;UI Mipmap Offset;Texture Priority;Detail Scale;Detail Angle;Command String;Light String
tex\doors\wd01\wdr0037.dtx;0;DTX_VERSION_LT2;64;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;100;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0007.dtx;
tex\doors\wd01\wdr0038.dtx;0;DTX_VERSION_LT2;64;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;100;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
tex\doors\wd01\wdr0039.dtx;0;DTX_VERSION_LT2;64;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;100;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
tex\doors\wd01\wdr0040.dtx;0;DTX_VERSION_LT2;64;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;100;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
tex\doors\wd01\wdr0041.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;100;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0007.dtx;
tex\doors\wd01\wdr0043.dtx;0;DTX_VERSION_LT2;64;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;100;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0007.dtx;
tex\doors\wd01\wdr0044.dtx;0;DTX_VERSION_LT2;64;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;100;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0007.dtx;
tex\doors\wd01\wdr0045.dtx;0;DTX_VERSION_LT2;128;256;4;'0000101000000000;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;;0;100;1;BPP_S3TC_DXT1;1;1;0;5.0;0;Detailtex Tex\DetailTex\Dtl0007.dtx;
tex\doors\wd01\wdr0046.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;100;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0007.dtx;
tex\doors\wd01\wdr0047.dtx;0;DTX_VERSION_LT2;64;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;100;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0007.dtx;
tex\doors\wd01\wdr0048.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;100;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0007.dtx;
tex\doors\wd01\wdr0049.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;100;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0007.dtx;
tex\doors\wd01\wdr0050.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;100;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0007.dtx;
tex\doors\wd02\wdr0051.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;100;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
tex\doors\wd02\wdr0052.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;100;1;BPP_32;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
tex\doors\wd02\wdr0053.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;100;1;BPP_32;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
tex\doors\wd02\wdr0055.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;100;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
tex\doors\wd02\wdr0057.dtx;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;100;1;BPP_S3TC_DXT1;1;1;0;5.0;0;Detailtex Tex\DetailTex\Dtl0005.dtx;
tex\doors\wd02\wdr0058.dtx;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;100;1;BPP_S3TC_DXT1;1;1;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
tex\doors\wd02\wdr0059.dtx;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;100;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
tex\doors\wd02\wdr0060.dtx;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;100;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
tex\doors\wd02\wdr0061.dtx;0;DTX_VERSION_LT2;64;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;100;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
tex\doors\wd02\wdr0062.dtx;0;DTX_VERSION_LT2;64;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;100;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
tex\doors\wd02\wdr0063.dtx;0;DTX_VERSION_LT2;64;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;100;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
tex\doors\wd02\wdr0064.dtx;0;DTX_VERSION_LT2;64;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;100;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0007.dtx;
tex\doors\wd02\wdr0065.dtx;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;100;1;BPP_S3TC_DXT1;1;1;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
tex\doors\wd02\wdr0066.dtx;0;DTX_VERSION_LT2;256;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;100;1;BPP_S3TC_DXT1;1;1;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
tex\doors\wd02\wdr0067.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;100;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0007.dtx;
tex\doors\wd02\wdr0068.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;100;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0007.dtx;
tex\doors\wd02\wdr0069.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;100;1;BPP_32;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
tex\envmap\coolenvmap2.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_32;0;0;0;0.0;0;;
tex\envmap\envmap004.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000001;;;DTX_SECTIONSFIXED ;;;;;;;;DTX_PREFER5551 ;0;0;0;BPP_8P;0;0;0;0.0;0;;
tex\envmap\envmap005.dtx;0;DTX_VERSION_LT2;32;32;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_8P;0;0;0;0.0;0;;
tex\envmap\envmap006.dtx;0;DTX_VERSION_LT2;32;32;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_8P;0;0;0;0.0;0;;
tex\envmap\envmap011.dtx;0;DTX_VERSION_LT2;64;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_8P;0;0;0;0.0;0;;
tex\envmap\envmap012.dtx;0;DTX_VERSION_LT2;64;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_8P;0;0;0;0.0;0;;
tex\envmap\envmap013.dtx;0;DTX_VERSION_LT2;64;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_8P;0;0;0;0.0;0;;
tex\envmap\envmap014.dtx;0;DTX_VERSION_LT2;64;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_8P;0;0;0;0.0;0;;
tex\envmap\envmap019.dtx;0;DTX_VERSION_LT2;128;128;1;'0000100000000001;;;DTX_SECTIONSFIXED ;;;;;;;;DTX_PREFER5551 ;0;0;0;BPP_8P;0;0;0;0.0;0;;
tex\envmap\envmap021.dtx;0;DTX_VERSION_LT2;64;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_8P;0;0;0;0.0;0;;
tex\envmap\envmap022.dtx;0;DTX_VERSION_LT2;64;64;4;'0000100000000001;;;DTX_SECTIONSFIXED ;;;;;;;;DTX_PREFER5551 ;0;0;0;BPP_8P;0;0;0;0.0;0;;
tex\envmap\envmap023.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_8P;0;0;0;0.0;0;;
tex\envmap\envmap029.dtx;0;DTX_VERSION_LT2;128;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_32;0;0;0;0.0;0;;
tex\envmap\envmap030.dtx;0;DTX_VERSION_LT2;128;128;1;'0000100000000001;;;DTX_SECTIONSFIXED ;;;;;;;;DTX_PREFER5551 ;0;0;0;BPP_S3TC_DXT5;0;0;0;0.0;0;;
tex\envmap\envmapnew02.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_32;0;0;0;0.0;0;;
tex\fabric\fa01\fa0001.dtx;0;DTX_VERSION_LT2;64;32;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;80;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0003.dtx;
tex\fabric\fa01\fa0002.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;80;1;BPP_S3TC_DXT1;0;0;0;3.0;0;Detailtex Tex\DetailTex\Dtl0012.dtx;
tex\fabric\fa01\fa0004.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;80;1;BPP_S3TC_DXT1;0;0;0;3.0;0;Detailtex Tex\DetailTex\Dtl0002.dtx;
tex\fabric\fa01\fa0006.dtx;0;DTX_VERSION_LT2;64;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;80;1;BPP_S3TC_DXT1;0;0;0;3.0;0;Detailtex Tex\DetailTex\Dtl0021.dtx;
tex\fabric\fa01\fa0008.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;80;1;BPP_S3TC_DXT1;0;0;0;3.0;90;Detailtex Tex\DetailTex\Dtl0012.dtx;
tex\fabric\fa01\fa0009.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;80;1;BPP_S3TC_DXT1;0;0;0;3.0;90;Detailtex Tex\DetailTex\Dtl0012.dtx;
tex\fabric\fa01\fa0010.dtx;0;DTX_VERSION_LT2;64;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;80;1;BPP_S3TC_DXT1;0;0;0;3.0;0;Detailtex Tex\DetailTex\Dtl0021.dtx;
tex\fabric\fa01\fa0013.dtx;0;DTX_VERSION_LT2;64;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;80;1;BPP_S3TC_DXT1;0;0;0;3.0;0;Detailtex Tex\DetailTex\Dtl0002.dtx;
tex\fabric\fa01\fa0014.dtx;0;DTX_VERSION_LT2;64;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;80;1;BPP_S3TC_DXT1;0;0;0;3.0;0;Detailtex Tex\DetailTex\Dtl0021.dtx;
tex\fabric\fa01\fa0017.dtx;0;DTX_VERSION_LT2;64;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;80;1;BPP_S3TC_DXT1;0;0;0;3.0;0;Detailtex Tex\DetailTex\Dtl0021.dtx;
tex\fabric\fa01\fa0018.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;80;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0021.dtx;
tex\fabric\fa01\fa0019.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;80;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0021.dtx;
tex\fabric\fa01\fa0020.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;80;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0021.dtx;
tex\fabric\fa01\fa0022.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;80;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0006.dtx;
tex\fabric\fa01\fa0023.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;80;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0021.dtx;
tex\fabric\fa01\fa0025.dtx;0;DTX_VERSION_LT2;64;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;80;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0021.dtx;
tex\fabric\fa01\fa0030.dtx;0;DTX_VERSION_LT2;64;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;80;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0021.dtx;
tex\fabric\fa01\fa0031.dtx;0;DTX_VERSION_LT2;64;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;80;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0021.dtx;
tex\fabric\fa01\fa0032.dtx;0;DTX_VERSION_LT2;64;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;80;1;BPP_S3TC_DXT1;0;0;0;5.0;90;Detailtex Tex\DetailTex\Dtl0012.dtx;
tex\fabric\fa01\fa0033.dtx;0;DTX_VERSION_LT2;64;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;80;1;BPP_S3TC_DXT1;0;0;0;5.0;90;Detailtex Tex\DetailTex\Dtl0012.dtx;
tex\fabric\fa01\fa0034.dtx;0;DTX_VERSION_LT2;64;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;80;1;BPP_S3TC_DXT1;0;0;0;5.0;90;Detailtex Tex\DetailTex\Dtl0012.dtx;
tex\fabric\fa01\fa0037.dtx;0;DTX_VERSION_LT2;64;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;80;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0021.dtx;
tex\fabric\fa01\fa0038.dtx;0;DTX_VERSION_LT2;64;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;80;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0021.dtx;
tex\fabric\fa01\fa0039.dtx;0;DTX_VERSION_LT2;64;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;80;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0021.dtx;
tex\fabric\fa01\fa0040.dtx;0;DTX_VERSION_LT2;64;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;80;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0021.dtx;
tex\fabric\fa01\fa0042.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;80;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0021.dtx;
tex\fabric\fa01\fa0043.dtx;0;DTX_VERSION_LT2;128;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;80;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0003.dtx;
tex\fabric\fa01\fa0045.dtx;0;DTX_VERSION_LT2;64;64;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;80;1;BPP_S3TC_DXT1;0;0;0;5.0;90;Detailtex Tex\DetailTex\Dtl0012.dtx;
tex\fabric\fa01\fa0047.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;80;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0003.dtx;
tex\fabric\fa01\fa0048.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;80;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0003.dtx;
tex\fabric\fa01\fa0049.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;80;1;BPP_S3TC_DXT1;0;0;0;3.0;0;Detailtex Tex\DetailTex\Dtl0021.dtx;
tex\fabric\fa01\fa0050.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;80;1;BPP_S3TC_DXT1;0;0;0;3.0;0;Detailtex Tex\DetailTex\Dtl0021.dtx;
tex\fabric\fa02\fa0051.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;80;1;BPP_S3TC_DXT1;0;0;0;3.0;0;Detailtex Tex\DetailTex\Dtl0021.dtx;
tex\fabric\fa02\fa0052.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;80;1;BPP_S3TC_DXT1;0;0;0;3.0;0;Detailtex Tex\DetailTex\Dtl0021.dtx;
tex\fabric\fa02\fa0053.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;80;1;BPP_S3TC_DXT1;0;0;0;3.0;0;Detailtex Tex\DetailTex\Dtl0021.dtx;
tex\fabric\fa02\fa0055.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;80;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
tex\fabric\fa02\fa0057.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;80;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0003.dtx;
tex\fabric\fa02\fa0058.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;80;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0003.dtx;
tex\fabric\fa02\fa0059.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;80;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0003.dtx;
tex\fabric\fa02\fa0060.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;81;1;BPP_S3TC_DXT1;0;0;0;3.0;0;Detailtex Tex\DetailTex\Dtl0012.dtx;
tex\fabric\fa02\fa0061.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;80;1;BPP_S3TC_DXT1;0;0;0;2.0;0;Detailtex Tex\DetailTex\Dtl0024.dtx;
tex\fabric\fa02\fa0062.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;80;1;BPP_S3TC_DXT1;0;0;0;2.0;0;Detailtex Tex\DetailTex\Dtl0024.dtx;
tex\fabric\fa02\fa0063.dtx;0;DTX_VERSION_LT2;128;16;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;80;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001dtx;
tex\fabric\fa02\fa0064.dtx;0;DTX_VERSION_LT2;128;16;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;80;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
tex\fabric\fa02\fa0065.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;80;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0003.dtx;
tex\fabric\fa02\fa0069.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;80;1;BPP_S3TC_DXT1;0;0;0;3.0;0;Detailtex Tex\DetailTex\Dtl0012.dtx;
tex\fabric\fa02\fa0070.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;80;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0021.dtx;
tex\fabric\fa02\fa0073.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;80;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0003.dtx;
tex\fabric\fa02\fa0074.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;80;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0021.dtx;
tex\fabric\fa02\fa0075.dtx;0;DTX_VERSION_LT2;128;32;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;80;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0021.dtx;
tex\fabric\fa02\fa0076.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;80;1;BPP_S3TC_DXT1;0;0;0;3.0;0;Detailtex Tex\DetailTex\Dtl0021.dtx;
tex\fabric\fa02\fa0077.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;80;1;BPP_S3TC_DXT1;0;0;0;3.0;0;Detailtex Tex\DetailTex\Dtl0021.dtx;
tex\fabric\fa02\fa0079.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;80;1;BPP_S3TC_DXT1;0;0;0;3.0;0;Detailtex Tex\DetailTex\Dtl0021.dtx;
tex\fabric\fa02\fa0080.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;80;1;BPP_S3TC_DXT1;0;0;0;3.0;0;Detailtex Tex\DetailTex\Dtl0021.dtx;
tex\fabric\fa02\fa0088.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;80;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0003.dtx;
tex\fabric\fa02\fa0089.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;80;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0003.dtx;
tex\fabric\fa02\fa0090.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;80;1;BPP_S3TC_DXT1;0;0;0;3.0;0;Detailtex Tex\DetailTex\Dtl0021.dtx;
tex\fabric\fa02\fa0091.dtx;0;DTX_VERSION_LT2;128;256;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;80;1;BPP_S3TC_DXT1;0;0;0;3.0;0;Detailtex Tex\DetailTex\Dtl0021.dtx;
tex\fabric\fa02\fa0092.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;80;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0021.dtx;
tex\fabric\fa02\fa0094.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;80;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0021.dtx;
tex\fabric\fa02\fa0095.dtx;0;DTX_VERSION_LT2;128;128;4;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;80;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0021.dtx;
