Filename;Filetype;DTX_VERSION;Width;Height;Mipmaps Used;DTX Flags;DTX_PREFER4444;DTX_NOSYSCACHE;DTX_SECTIONSFIXED;DTX_MIPSALLOCED;DTX_PREFER16BIT;DTX_FULLBRITE;DTX_LUMBUMPMAP;DTX_BUMPMAP;DTX_CUBEMAP;DTX_32BITSYSCOPY;DTX_PREFER5551;Unknown;Surface Flag;Texture Group;BPP;Non S3TC Offset;UI Mipmap Offset;Texture Priority;Detail Scale;Detail Angle;Command String;Light String
tex\objects\obj14\obj0697.dtx;0;DTX_VERSION_LT2;128;128;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;30;1;BPP_32P;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
tex\objects\obj14\obj0698.dtx;0;DTX_VERSION_LT2;128;128;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;30;1;BPP_32P;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
tex\objects\obj14\obj0699.dtx;0;DTX_VERSION_LT2;128;128;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;30;1;BPP_32P;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
tex\objects\obj14\obj0700.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;10;1;BPP_32P;0;0;0;3.0;0;Detailtex Tex\DetailTex\Dtl0017.dtx;
tex\objects\obj15\obj0701.dtx;0;DTX_VERSION_LT2;128;128;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_32P;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
tex\objects\obj15\obj0703.dtx;0;DTX_VERSION_LT2;64;32;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_32P;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
tex\objects\obj15\obj0704.dtx;0;DTX_VERSION_LT2;32;32;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_32P;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
tex\objects\obj15\obj0705.dtx;0;DTX_VERSION_LT2;64;8;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_32P;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
tex\objects\obj15\obj0706.dtx;0;DTX_VERSION_LT2;64;8;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_32P;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
tex\objects\obj15\obj0707.dtx;0;DTX_VERSION_LT2;64;16;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_32P;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
tex\objects\obj15\obj0708.dtx;0;DTX_VERSION_LT2;32;32;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_32P;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
tex\objects\obj15\obj0709.dtx;0;DTX_VERSION_LT2;256;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;0;BPP_32P;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
tex\objects\obj15\obj0710.dtx;0;DTX_VERSION_LT2;128;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_32P;0;0;0;0.0;0;;
tex\objects\obj15\obj0711.dtx;0;DTX_VERSION_LT2;128;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_32P;0;0;0;0.0;0;;
tex\objects\obj15\obj0712.dtx;0;DTX_VERSION_LT2;128;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_32P;0;0;0;0.0;0;;
tex\objects\obj15\obj0713.dtx;0;DTX_VERSION_LT2;128;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_32P;0;0;0;0.0;0;;
tex\objects\obj15\obj0714.dtx;0;DTX_VERSION_LT2;128;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_32P;0;0;0;0.0;0;;
tex\objects\obj15\obj0715.dtx;0;DTX_VERSION_LT2;128;64;1;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_32;0;0;0;0.0;0;;
tex\objects\obj15\obj0717.dtx;0;DTX_VERSION_LT2;128;64;1;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_32;0;0;0;0.0;0;;
tex\objects\obj15\obj0718.dtx;0;DTX_VERSION_LT2;128;64;1;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_32;0;0;0;0.0;0;;
tex\objects\obj15\obj0719.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_32P;0;0;0;0.0;0;;
tex\objects\obj15\obj0720.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_32P;0;0;0;0.0;0;;
tex\objects\obj15\obj0720_cs.dtx;0;DTX_VERSION_LT2;128;128;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_32;0;0;0;0.0;0;;
tex\objects\obj15\obj0721.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_32P;0;0;0;0.0;0;;
tex\objects\obj15\obj0722.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_32P;0;0;0;0.0;0;;
tex\objects\obj15\obj0723_cs.dtx;0;DTX_VERSION_LT2;256;128;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_32;0;0;0;0.0;0;;
tex\objects\obj15\obj0724_cs.dtx;0;DTX_VERSION_LT2;128;128;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_32;0;0;0;0.0;0;;
tex\objects\obj15\obj0725.dtx;0;DTX_VERSION_LT2;128;32;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;10;1;BPP_32P;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0009.dtx;
tex\objects\obj15\obj0726.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;10;1;BPP_32P;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0009.dtx;
tex\objects\obj15\obj0727.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;10;1;BPP_32P;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0009.dtx;
tex\objects\obj15\obj0728.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;10;1;BPP_32P;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0009.dtx;
tex\objects\obj15\obj0729.dtx;0;DTX_VERSION_LT2;128;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_32P;0;0;0;0.0;0;;
tex\objects\obj15\obj0730.dtx;0;DTX_VERSION_LT2;128;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_32P;0;0;0;0.0;0;;
tex\objects\obj15\obj0731.dtx;0;DTX_VERSION_LT2;128;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_32P;0;0;0;0.0;0;;
tex\objects\obj15\obj0732.dtx;0;DTX_VERSION_LT2;128;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_32P;0;0;0;0.0;0;;
tex\objects\obj15\obj0733.dtx;0;DTX_VERSION_LT2;16;16;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_32P;0;0;0;0.0;0;EnvMap Tex\EnvMap\EnvMap029.dtx;
tex\objects\obj15\obj0734.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_32P;0;0;0;0.0;0;;
tex\objects\obj15\obj0734_cs.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_32;0;0;0;0.0;0;;
tex\objects\obj15\obj0735.dtx;0;DTX_VERSION_LT2;64;16;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_32P;0;0;0;0.0;0;;
tex\objects\obj15\obj0736.dtx;0;DTX_VERSION_LT2;8;8;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_32P;0;0;0;0.0;0;;
tex\objects\obj15\obj0737.dtx;0;DTX_VERSION_LT2;64;16;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_32P;0;0;0;0.0;0;;
tex\objects\obj15\obj0738.dtx;0;DTX_VERSION_LT2;128;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_32P;0;0;0;0.0;0;;
tex\objects\obj15\obj0739.dtx;0;DTX_VERSION_LT2;128;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_32P;0;0;0;0.0;0;;
tex\objects\obj15\obj0740.dtx;0;DTX_VERSION_LT2;16;16;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_32P;0;0;0;0.0;0;;
tex\objects\obj15\obj0743.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_32P;0;0;0;0.0;0;;
tex\objects\obj15\obj0744.dtx;0;DTX_VERSION_LT2;32;32;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_32P;0;0;0;0.0;0;;
tex\objects\obj15\obj0745.dtx;0;DTX_VERSION_LT2;32;32;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_32P;0;0;0;0.0;0;;
tex\objects\obj15\obj0746.dtx;0;DTX_VERSION_LT2;32;32;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_32P;0;0;0;0.0;0;;
tex\objects\obj15\obj0747.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_32P;0;0;0;0.0;0;;
tex\objects\obj15\obj0748.dtx;0;DTX_VERSION_LT2;32;32;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_32P;0;0;0;0.0;0;;
tex\prefabs\cars\chevnova\chev_dboad2.dtx;0;DTX_VERSION_LT2;64;16;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_32P;1;0;0;0.0;0;;
tex\prefabs\cars\chevnova\chev_dboad2b.dtx;0;DTX_VERSION_LT2;64;16;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_32P;1;0;0;0.0;0;;
tex\prefabs\cars\chevnova\chev_engn1.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_32P;1;0;0;0.0;0;;
tex\prefabs\cars\chevnova\chev_engn2.dtx;0;DTX_VERSION_LT2;64;32;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_32P;1;0;0;0.0;0;;
tex\prefabs\cars\chevnova\chev_engn3.dtx;0;DTX_VERSION_LT2;64;32;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_32P;1;0;0;0.0;0;;
tex\prefabs\cars\chevnova\chev_engn4.dtx;0;DTX_VERSION_LT2;64;32;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_32P;1;0;0;0.0;0;;
tex\prefabs\cars\chevnova\chev_hood2.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_32P;1;0;0;0.0;0;;
tex\prefabs\cars\chevnova\chev_trunk1.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_32P;1;0;0;0.0;0;;
tex\prefabs\cars\chevnova\chev_trunk2.dtx;0;DTX_VERSION_LT2;64;32;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_32P;1;0;0;0.0;0;;
tex\prefabs\cars\chevnova\chev_trunk3.dtx;0;DTX_VERSION_LT2;64;32;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_32P;1;0;0;0.0;0;;
tex\prefabs\cars\chevnova\chv_bk_a.dtx;0;DTX_VERSION_LT2;64;32;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_32P;1;0;0;0.0;0;;
tex\prefabs\cars\chevnova\chv_bk_ab.dtx;0;DTX_VERSION_LT2;64;32;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_32P;1;0;0;0.0;0;;
tex\prefabs\cars\chevnova\chv_bmpf.dtx;0;DTX_VERSION_LT2;64;16;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_32P;1;0;0;0.0;0;;
tex\prefabs\cars\chevnova\chv_bmps.dtx;0;DTX_VERSION_LT2;16;16;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_32P;1;0;0;0.0;0;;
tex\prefabs\cars\chevnova\chv_cmn1.dtx;0;DTX_VERSION_LT2;32;32;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_32P;1;0;0;0.0;0;;
tex\prefabs\cars\chevnova\chv_cmn2.dtx;0;DTX_VERSION_LT2;32;32;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_32P;1;0;0;0.0;0;;
tex\prefabs\cars\chevnova\chv_cmn3.dtx;0;DTX_VERSION_LT2;16;32;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_32P;1;0;0;0.0;0;;
tex\prefabs\cars\chevnova\chv_drsd_a.dtx;0;DTX_VERSION_LT2;64;32;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;80;1;BPP_32P;1;0;0;0.0;0;;
tex\prefabs\cars\chevnova\chv_edg_a.dtx;0;DTX_VERSION_LT2;128;8;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_32P;1;0;0;0.0;0;;
tex\prefabs\cars\chevnova\chv_edg_ab.dtx;0;DTX_VERSION_LT2;128;8;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_32P;1;0;0;0.0;0;;
tex\prefabs\cars\chevnova\chv_frnt_a.dtx;0;DTX_VERSION_LT2;64;32;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_32P;1;0;0;0.0;0;;
tex\prefabs\cars\chevnova\chv_frnt_ab.dtx;0;DTX_VERSION_LT2;64;32;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_32P;1;0;0;0.0;0;;
tex\prefabs\cars\chevnova\chv_glss.dtx;0;DTX_VERSION_LT2;16;16;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;1;BPP_32P;0;0;0;0.0;0;EnvMap Tex\EnvMap\EnvMap029.dtx;
tex\prefabs\cars\chevnova\chv_hd_a.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_32P;1;0;0;0.0;0;;
tex\prefabs\cars\chevnova\chv_hd_ab.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_32P;1;0;0;0.0;0;;
tex\prefabs\cars\chevnova\chv_sd1_a.dtx;0;DTX_VERSION_LT2;64;32;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_32P;1;0;0;0.0;0;AlphaRef 96;
tex\prefabs\cars\chevnova\chv_sd1_ab.dtx;0;DTX_VERSION_LT2;64;32;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_32P;1;0;0;0.0;0;AlphaRef 96;
tex\prefabs\cars\chevnova\chv_sd2_a.dtx;0;DTX_VERSION_LT2;128;32;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_32P;1;0;0;0.0;0;AlphaRef 96;
tex\prefabs\cars\chevnova\chv_sd2_ab.dtx;0;DTX_VERSION_LT2;128;32;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_32P;1;0;0;0.0;0;AlphaRef 96;
tex\prefabs\cars\chevnova\chv_seats_a.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;80;1;BPP_32P;1;0;0;0.0;0;;
tex\prefabs\cars\chevnova\chv_sm_a.dtx;0;DTX_VERSION_LT2;32;32;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_32P;1;0;0;0.0;0;;
tex\prefabs\cars\chevnova\chv_sm_ab.dtx;0;DTX_VERSION_LT2;32;32;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_32P;1;0;0;0.0;0;;
tex\prefabs\cars\chevnova\chv_stbk_a.dtx;0;DTX_VERSION_LT2;64;32;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;80;1;BPP_32P;1;0;0;0.0;0;;
tex\prefabs\cars\chevnova\chv_stfr_a.dtx;0;DTX_VERSION_LT2;64;32;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;80;1;BPP_32P;1;0;0;0.0;0;;
tex\prefabs\cars\chevnova\chv_stsdbk_a.dtx;0;DTX_VERSION_LT2;32;32;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;80;1;BPP_32P;1;0;0;0.0;0;;
tex\prefabs\cars\chevnova\chv_stsd_a.dtx;0;DTX_VERSION_LT2;32;32;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;80;1;BPP_32P;1;0;0;0.0;0;;
tex\prefabs\cars\chevnova\chv_trnk1_a.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_32P;1;0;0;0.0;0;;
tex\prefabs\cars\chevnova\chv_trnk1_ab.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_32P;1;0;0;0.0;0;;
tex\prefabs\cars\truck\truck_bar.dtx;0;DTX_VERSION_LT2;16;16;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_32P;1;0;0;0.0;0;;
tex\prefabs\cars\truck\truck_bed1.dtx;0;DTX_VERSION_LT2;128;128;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_32P;1;0;0;0.0;0;;
tex\prefabs\cars\truck\truck_bed2.dtx;0;DTX_VERSION_LT2;128;128;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_32P;1;0;0;0.0;0;;
tex\prefabs\cars\truck\truck_bkst1_a.dtx;0;DTX_VERSION_LT2;32;32;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;80;1;BPP_32P;1;0;0;0.0;0;;
tex\prefabs\cars\truck\truck_bumper1.dtx;0;DTX_VERSION_LT2;64;16;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_32P;1;0;0;0.0;0;;
tex\prefabs\cars\truck\truck_bumper2.dtx;0;DTX_VERSION_LT2;64;16;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_32P;1;0;0;0.0;0;;
tex\prefabs\cars\truck\truck_bumper3.dtx;0;DTX_VERSION_LT2;32;32;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_32P;1;0;0;0.0;0;;
tex\prefabs\cars\truck\truck_bumper4.dtx;0;DTX_VERSION_LT2;64;16;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_32P;1;0;0;0.0;0;;
tex\prefabs\cars\truck\truck_b_bottom.dtx;0;DTX_VERSION_LT2;128;32;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_32P;1;0;0;0.0;0;;
tex\prefabs\cars\truck\truck_b_b_side.dtx;0;DTX_VERSION_LT2;128;32;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_32P;1;0;0;0.0;0;;
tex\prefabs\cars\truck\truck_b_m_side.dtx;0;DTX_VERSION_LT2;128;32;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_32P;1;0;0;0.0;0;;
tex\prefabs\cars\truck\truck_b_m_side2.dtx;0;DTX_VERSION_LT2;128;32;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_32P;1;0;0;0.0;0;;
tex\prefabs\cars\truck\truck_b_t_side.dtx;0;DTX_VERSION_LT2;128;32;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;30;1;BPP_32P;1;0;0;0.0;0;;
tex\prefabs\cars\truck\truck_dboad1.dtx;0;DTX_VERSION_LT2;32;32;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_32P;1;0;0;0.0;0;;
tex\prefabs\cars\truck\truck_dboad2.dtx;0;DTX_VERSION_LT2;64;16;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_32P;1;0;0;0.0;0;;
tex\prefabs\cars\truck\truck_dboad3.dtx;0;DTX_VERSION_LT2;16;16;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_32P;1;0;0;0.0;0;;
tex\prefabs\cars\truck\truck_door.dtx;0;DTX_VERSION_LT2;64;32;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_32P;1;0;0;0.0;0;;
tex\prefabs\cars\truck\truck_edge.dtx;0;DTX_VERSION_LT2;32;8;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_32P;1;0;0;0.0;0;;
tex\prefabs\cars\truck\truck_edge2.dtx;0;DTX_VERSION_LT2;32;8;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_32P;1;0;0;0.0;0;;
tex\prefabs\cars\truck\truck_edge_top.dtx;0;DTX_VERSION_LT2;64;16;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_32P;1;0;0;0.0;0;;
tex\prefabs\cars\truck\truck_f_bottom.dtx;0;DTX_VERSION_LT2;128;32;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_32P;1;0;0;0.0;0;;
tex\prefabs\cars\truck\truck_f_bottom2.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_32P;1;0;0;0.0;0;;
tex\prefabs\cars\truck\truck_f_front.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_32P;1;0;0;0.0;0;;
tex\prefabs\cars\truck\truck_f_hood.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_32P;1;0;0;0.0;0;;
tex\prefabs\cars\truck\truck_f_side.dtx;0;DTX_VERSION_LT2;128;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_32P;1;0;0;0.0;0;;
tex\prefabs\cars\truck\truck_f_top1.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_32P;1;0;0;0.0;0;;
tex\prefabs\cars\truck\truck_f_top2.dtx;0;DTX_VERSION_LT2;16;16;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_32P;1;0;0;0.0;0;;
tex\prefabs\cars\truck\truck_f_top3.dtx;0;DTX_VERSION_LT2;64;16;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_32P;1;0;0;0.0;0;;
tex\prefabs\cars\truck\truck_f_top4.dtx;0;DTX_VERSION_LT2;64;16;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_32P;1;0;0;0.0;0;;
tex\prefabs\cars\truck\truck_gate1.dtx;0;DTX_VERSION_LT2;128;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_32P;1;0;0;0.0;0;;
tex\prefabs\cars\truck\truck_m_bar.dtx;0;DTX_VERSION_LT2;16;16;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_32P;1;0;0;0.0;0;;
tex\prefabs\cars\truck\truck_m_bottom.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_32P;1;0;0;0.0;0;;
tex\prefabs\cars\truck\truck_m_bottom2.dtx;0;DTX_VERSION_LT2;64;8;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_32P;1;0;0;0.0;0;;
tex\prefabs\cars\truck\truck_m_side.dtx;0;DTX_VERSION_LT2;64;32;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_32P;1;0;0;0.0;0;;
tex\prefabs\cars\truck\truck_roof_back.dtx;0;DTX_VERSION_LT2;64;8;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_32P;1;0;0;0.0;0;;
tex\prefabs\cars\truck\truck_roof_top.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;20;1;BPP_32P;1;0;0;0.0;0;;
tex\prefabs\cars\truck\truck_seats_a.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;80;1;BPP_32P;1;0;0;0.0;0;;
